OID_,FID_BEC_PEM_Elk,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Elk,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
3332,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,659,56,0.000000000000000,1920,Lightning,1920-56,1388.500000000000000,linens, ,20070517130622,19200724,digitised,JA70003000,0.000000000000000,1756551.000000000000000,13885594.353099999949336,15771.182600000000093,8162.760569499104349,211043.025583602779079,21.104302558360278
3333,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,660,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,8162.760569499104349,211043.025583602779079,21.104302558360278
3334,66,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,2,cool,ESSFdkwcool,661,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,8162.760569499104349,211043.025583602779079,21.104302558360278
3335,67,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,5,cool,ESSFdkwcool,659,56,0.000000000000000,1920,Lightning,1920-56,1388.500000000000000,linens, ,20070517130622,19200724,digitised,JA70003000,0.000000000000000,1756551.000000000000000,13885594.353099999949336,15771.182600000000093,550.011201414794527,4999.231678943042425,0.499923167894304
3336,67,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,5,cool,ESSFdkwcool,660,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,550.011201414794527,4999.231678943042425,0.499923167894304
3337,67,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,5,cool,ESSFdkwcool,661,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,550.011201414794527,4999.231678943042425,0.499923167894304
3338,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,659,56,0.000000000000000,1920,Lightning,1920-56,1388.500000000000000,linens, ,20070517130622,19200724,digitised,JA70003000,0.000000000000000,1756551.000000000000000,13885594.353099999949336,15771.182600000000093,8727.119487428213688,350664.117096729460172,35.066411709672948
3339,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,660,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,8727.119487428213688,350664.117096729460172,35.066411709672948
3340,68,35,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,15239827.981499999761581,101501.288100000005215,15239828.000000000000000,101501.000000000000000,5117727.000000000000000,6,warm,ESSFdkwwarm,661,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,8727.119487428213688,350664.117096729460172,35.066411709672948
3341,76,39,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7372500.000000000000000,33700.000000000000000,7372500.000000000000000,33700.000000000000000,5117467.000000000000000,2,cool,ESSFdkpcool,659,56,0.000000000000000,1920,Lightning,1920-56,1388.500000000000000,linens, ,20070517130622,19200724,digitised,JA70003000,0.000000000000000,1756551.000000000000000,13885594.353099999949336,15771.182600000000093,644.496791688632015,3715.981448598975476,0.371598144859898
3342,76,39,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7372500.000000000000000,33700.000000000000000,7372500.000000000000000,33700.000000000000000,5117467.000000000000000,2,cool,ESSFdkpcool,660,136,0.000000000000000,1921,Person,1921-136,7895.100000000000364,linens, ,20070517130622,19210824,digitised,JA70003000,0.000000000000000,1756661.000000000000000,78951528.802000001072884,56157.548799999996845,644.496791688632015,3715.981448598975476,0.371598144859898
3343,76,39,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,7372500.000000000000000,33700.000000000000000,7372500.000000000000000,33700.000000000000000,5117467.000000000000000,2,cool,ESSFdkpcool,661,N12574,2018091201.000000000000000,2018,Lightning,2018-N12574,582.600000000000023,2018 ROLLOVER,20180912,20180921114452,20180811,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777988.000000000000000,5826096.536399999633431,12204.071900000000824,644.496791688632015,3715.981448598975476,0.371598144859898
3344,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,677,54,0.000000000000000,1924,Person,1924-54,2997.599999999999909,linens, ,20070517130622,19240515,digitised,JA70003000,0.000000000000000,1758316.000000000000000,29976238.816100001335144,47606.554600000003120,3621.599450140508452,190982.494221047847532,19.098249422104786
3345,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,678,323,0.000000000000000,1934,Lightning,1934-323,12167.399999999999636,linens, ,20070517130602,19340730,digitised,JA70003000,0.000000000000000,1762337.000000000000000,121674484.455599993467331,83246.637199999997392,3621.599450140508452,190982.494221047847532,19.098249422104786
3346,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,679,N10165,0.000000000000000,1994,Person,1994-N10165,59.000000000000000,inventory, ,20070517130641,19940921,digitised,JA70003000,0.000000000000000,1772850.000000000000000,590812.073300000047311,3286.623000000000047,3621.599450140508452,190982.494221047847532,19.098249422104786
3347,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,692,411,0.000000000000000,1929,Lightning,1929-411,7952.399999999999636,linens, ,20070517130649,19290721,assumed_shape,JA70003000,0.000000000000000,1760057.000000000000000,79524448.701600000262260,52364.817000000002736,6990.491285363652423,610090.420403182390146,61.009042040318242
3348,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,693,N30027,0.000000000000000,1985,Lightning,1985-N30027,18037.799999999999272,LFDB, ,20070517130643,19850629,digitised,JA70003000,0.000000000000000,1771703.000000000000000,180378990.484200000762939,109097.335600000005797,6990.491285363652423,610090.420403182390146,61.009042040318242
3349,90,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,2,cool,ESSFwm1cool,694,N11664,2017091602.000000000000000,2017,Lightning,2017-N11664,11763.700000000000728,2017 ROLLOVER,20170916,20170917112212,20170808,Hand sketch of any type,JA70003000,0.000000000000000,1777439.000000000000000,117637856.155000001192093,113719.506599999993341,6990.491285363652423,610090.420403182390146,61.009042040318242
3350,91,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,5,cool,ESSFwm1cool,692,411,0.000000000000000,1929,Lightning,1929-411,7952.399999999999636,linens, ,20070517130649,19290721,assumed_shape,JA70003000,0.000000000000000,1760057.000000000000000,79524448.701600000262260,52364.817000000002736,199.956019650221208,2498.900565531654138,0.249890056553165
3351,91,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,5,cool,ESSFwm1cool,693,N30027,0.000000000000000,1985,Lightning,1985-N30027,18037.799999999999272,LFDB, ,20070517130643,19850629,digitised,JA70003000,0.000000000000000,1771703.000000000000000,180378990.484200000762939,109097.335600000005797,199.956019650221208,2498.900565531654138,0.249890056553165
3352,91,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,5,cool,ESSFwm1cool,694,N11664,2017091602.000000000000000,2017,Lightning,2017-N11664,11763.700000000000728,2017 ROLLOVER,20170916,20170917112212,20170808,Hand sketch of any type,JA70003000,0.000000000000000,1777439.000000000000000,117637856.155000001192093,113719.506599999993341,199.956019650221208,2498.900565531654138,0.249890056553165
3353,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,677,54,0.000000000000000,1924,Person,1924-54,2997.599999999999909,linens, ,20070517130622,19240515,digitised,JA70003000,0.000000000000000,1758316.000000000000000,29976238.816100001335144,47606.554600000003120,1247.410947364970752,8143.270540626434013,0.814327054062643
3354,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,678,323,0.000000000000000,1934,Lightning,1934-323,12167.399999999999636,linens, ,20070517130602,19340730,digitised,JA70003000,0.000000000000000,1762337.000000000000000,121674484.455599993467331,83246.637199999997392,1247.410947364970752,8143.270540626434013,0.814327054062643
3355,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,679,N10165,0.000000000000000,1994,Person,1994-N10165,59.000000000000000,inventory, ,20070517130641,19940921,digitised,JA70003000,0.000000000000000,1772850.000000000000000,590812.073300000047311,3286.623000000000047,1247.410947364970752,8143.270540626434013,0.814327054062643
3356,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,692,411,0.000000000000000,1929,Lightning,1929-411,7952.399999999999636,linens, ,20070517130649,19290721,assumed_shape,JA70003000,0.000000000000000,1760057.000000000000000,79524448.701600000262260,52364.817000000002736,4836.727423651587742,166382.123278935381677,16.638212327893537
3357,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,693,N30027,0.000000000000000,1985,Lightning,1985-N30027,18037.799999999999272,LFDB, ,20070517130643,19850629,digitised,JA70003000,0.000000000000000,1771703.000000000000000,180378990.484200000762939,109097.335600000005797,4836.727423651587742,166382.123278935381677,16.638212327893537
3358,92,47,435.000000000000000,ESSF,wm,1, ,NDT2,ESSFwm1,ESSFwm 1,Engelmann Spruce -- Subalpine Fir,Wet Mild,Fernie, ,Ecosystems with infrequent stand-initiating events,67039414.086099997162819,158824.372000000003027,67039414.000000000000000,158824.000000000000000,5120743.000000000000000,6,warm,ESSFwm1warm,694,N11664,2017091602.000000000000000,2017,Lightning,2017-N11664,11763.700000000000728,2017 ROLLOVER,20170916,20170917112212,20170808,Hand sketch of any type,JA70003000,0.000000000000000,1777439.000000000000000,117637856.155000001192093,113719.506599999993341,4836.727423651587742,166382.123278935381677,16.638212327893537
3359,121,59,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,70526342.391699999570847,157667.147300000011455,70526342.000000000000000,157667.000000000000000,5125150.000000000000000,2,cool,MSdkcool,674,54,0.000000000000000,1924,Person,1924-54,2997.599999999999909,linens, ,20070517130622,19240515,digitised,JA70003000,0.000000000000000,1758316.000000000000000,29976238.816100001335144,47606.554600000003120,1118.705764723528318,14810.269534021726940,1.481026953402173
3360,121,59,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,70526342.391699999570847,157667.147300000011455,70526342.000000000000000,157667.000000000000000,5125150.000000000000000,2,cool,MSdkcool,675,160,0.000000000000000,1932,Lightning,1932-160,1196.400000000000091,linens, ,20070517130602,19320728,digitised,JA70003000,0.000000000000000,1761441.000000000000000,11964099.146299999207258,22068.702399999998306,1118.705764723528318,14810.269534021726940,1.481026953402173
3361,121,59,435.000000000000000,MS,dk, , ,NDT3,MSdk,MS  dk,Montane Spruce,Dry Cool, , ,Ecosystems with frequent stand-initiating events,70526342.391699999570847,157667.147300000011455,70526342.000000000000000,157667.000000000000000,5125150.000000000000000,2,cool,MSdkcool,676,323,0.000000000000000,1934,Lightning,1934-323,12167.399999999999636,linens, ,20070517130602,19340730,digitised,JA70003000,0.000000000000000,1762337.000000000000000,121674484.455599993467331,83246.637199999997392,1118.705764723528318,14810.269534021726940,1.481026953402173
