OID_,FID_BEC_PEM_Kootenay_South,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Kootenay_South,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
1459,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,287,263a,0.000000000000000,1935,Person,1935-263a,42.000000000000000,linens, ,20070517130602,19350908,digitised,JA70003000,0.000000000000000,1762666.000000000000000,420627.669300000008661,4418.265800000000127,4533.931246368997563,338399.711260589770973,33.839971126058977
1460,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,305,242,0.000000000000000,1938,Person,1938-242,1.200000000000000,linens, ,20070517130602,19380807,digitised,JA70003000,0.000000000000000,1763624.000000000000000,12537.983899999999267,443.351200000000006,387.029893526210856,8254.359184021028341,0.825435918402103
1461,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,309,5,0.000000000000000,1936,Person,1936-5,16.100000000000001,linens, ,20070517130602,19360419,digitised,JA70003000,0.000000000000000,1763111.000000000000000,161613.310100000002421,1527.343299999999999,1526.979362930252364,161522.735725684877252,16.152273572568490
1462,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,310,2,0.000000000000000,1937,Person,1937-2,1.600000000000000,linens, ,20070517130602,19370501,digitised,JA70003000,0.000000000000000,1763233.000000000000000,16577.061499999999796,539.317400000000021,691.131170264077127,15312.726503975711239,1.531272650397571
1463,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,354,348,0.000000000000000,1939,Person,1939-348,3.400000000000000,linens, ,20070517130602,19390811,digitised,JA70003000,0.000000000000000,1764256.000000000000000,34983.561699999998382,679.235300000000052,854.011929506653132,19370.231203899609682,1.937023120389961
1464,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,364,35,0.000000000000000,1944,Person,1944-35,212.900000000000006,linens, ,20070517130607,19440425,digitised,JA70003000,0.000000000000000,1765309.000000000000000,2129050.600899999961257,5778.926499999999578,6541.385786921799991,1009293.046426158398390,100.929304642615847
1465,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,367,45,0.000000000000000,1944,Person,1944-45,119.200000000000003,linens, ,20070517130607,19440423,digitised,JA70003000,0.000000000000000,1765350.000000000000000,1192624.393300000112504,5091.579399999999623,7187.404660748625247,1112228.613726452458650,111.222861372645255
1466,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,368,45,0.000000000000000,1944,Person,1944-45,3.600000000000000,linens, ,20070517130607,19440423,digitised,JA70003000,0.000000000000000,1765351.000000000000000,36050.406999999999243,869.936000000000035,920.892506877053961,29907.580651290722017,2.990758065129072
1467,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,369,45,0.000000000000000,1944,Person,1944-45,7.800000000000000,linens, ,20070517130607,19440423,digitised,JA70003000,0.000000000000000,1765352.000000000000000,78193.169099999999162,2638.956200000000081,584.067112020513150,13022.382206137433968,1.302238220613744
1468,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,370,45,0.000000000000000,1944,Person,1944-45,34.399999999999999,linens, ,20070517130607,19440423,digitised,JA70003000,0.000000000000000,1765353.000000000000000,344918.569799999997485,4331.379100000000108,4457.353608821427770,338506.912537258234806,33.850691253725827
1469,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,373,343,0.000000000000000,1943,Person,1943-343,188.699999999999989,linens, ,20070517130607,19430913,digitised,JA70003000,0.000000000000000,1765138.000000000000000,1887827.184099999954924,8275.603699999999662,14004.979828094777986,1410371.209891877835616,141.037120989187798
1470,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,398,1a,0.000000000000000,1946,Person,1946-1a,2.900000000000000,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765738.000000000000000,29850.777399999999034,692.930299999999988,714.478400434005607,28547.618851552866545,2.854761885155287
1471,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,399,1a,0.000000000000000,1946,Person,1946-1a,12.000000000000000,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765739.000000000000000,120525.627800000002026,1664.162900000000036,2208.995094394192165,91542.442460028571077,9.154244246002857
1472,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,401,1a,0.000000000000000,1946,Person,1946-1a,10.000000000000000,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765740.000000000000000,100452.199800000002142,2092.672199999999975,2092.374343700327699,100396.742072418986936,10.039674207241900
1473,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,402,2,0.000000000000000,1946,Person,1946-2,39.600000000000001,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765741.000000000000000,396641.188100000028498,2637.656100000000151,3597.964516051255032,162247.873655473958934,16.224787365547396
1474,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,403,2,0.000000000000000,1946,Person,1946-2,2.700000000000000,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765742.000000000000000,27925.720300000000861,641.799899999999980,778.535053704833558,21530.135623815407598,2.153013562381541
1475,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,404,2,0.000000000000000,1946,Person,1946-2,20.500000000000000,linens, ,20070517130605,20070516,digitised,JA70003000,0.000000000000000,1765743.000000000000000,205313.500800000008894,2364.065500000000156,2841.979450939369599,134874.514229225926101,13.487451422922593
1476,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,410,N00191,0.000000000000000,1957,Person,1957-N00191,397.399999999999977,mylars, ,20070517130637,19570726,digitised,JA70003000,0.000000000000000,1767271.000000000000000,3974021.561999999918044,10361.400700000000143,18344.388700784555112,1951524.780223188456148,195.152478022318860
1477,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,411,N00006,0.000000000000000,1955,Person,1955-N00006,20.899999999999999,mylars, ,20070517130638,19550501,digitised,JA70003000,0.000000000000000,1767010.000000000000000,209391.631900000007590,1971.490800000000036,2685.202523386897155,182686.887666315858951,18.268688766631588
1478,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,413,N00072,0.000000000000000,1953,Person,1953-N00072,13.600000000000000,mylars, ,20070517130653,19530718,digitised,JA70003000,0.000000000000000,1766901.000000000000000,136807.402399999991758,1426.232899999999972,386.039433871005429,3726.454736678903828,0.372645473667890
1479,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,420,N00008,0.000000000000000,1960,Person,1960-N00008,55.100000000000001,mylars, ,20070517130634,19600430,digitised,JA70003000,0.000000000000000,1768038.000000000000000,551516.091499999980442,4213.187600000000202,5157.298491357536477,276335.699509131780360,27.633569950913181
1480,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,429,N00607,0.000000000000000,1958,Person,1958-N00607,517.799999999999955,mylars, ,20070517130652,19580401,digitised,JA70003000,0.000000000000000,1767571.000000000000000,5178919.543300000019372,26659.341899999999441,36222.566962307944777,4133591.795764310751110,413.359179576431075
1481,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,435,N00836,0.000000000000000,1967,Person,1967-N00836,37.600000000000001,mylars, ,20070517130632,19670901,digitised,JA70003000,0.000000000000000,1769065.000000000000000,376824.277500000025611,2924.182899999999790,2415.776359164528003,150682.091875401092693,15.068209187540109
1482,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,439,N00005,0.000000000000000,1963,Person,1963-N00005,52.899999999999999,mylars, ,20070517130633,19630426,digitised,JA70003000,0.000000000000000,1768589.000000000000000,529004.637400000006892,3179.702699999999822,5948.238422346701554,390780.103504622122273,39.078010350462215
1483,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,443,N40033,0.000000000000000,1977,Person,1977-N40033,27.199999999999999,mylars, ,20070517130628,19770412,digitised,JA70003000,0.000000000000000,1770617.000000000000000,272551.975299999990966,2160.749099999999999,2231.610294623346817,259867.559939988423139,25.986755993998845
1484,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,452,NJ0034,0.000000000000000,1972,Person,1972-NJ0034,92.000000000000000,Buffered_Point, ,20070517130644,19720506,buffered_point,JA70003000,0.000000000000000,1769966.000000000000000,920534.680000000051223,3524.096100000000206,9581.973833434920380,644341.513058957643807,64.434151305895767
1485,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,464,N10008,0.000000000000000,1982,Person,1982-N10008,181.500000000000000,mylars, ,20070517130649,19820423,digitised,JA70003000,0.000000000000000,1771274.000000000000000,1815640.663200000068173,7294.300299999999879,12652.100022306602114,1582907.848599829012528,158.290784859982921
1486,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,465,N10008,0.000000000000000,1982,Person,1982-N10008,17.699999999999999,mylars, ,20070517130649,19820423,digitised,JA70003000,0.000000000000000,1771275.000000000000000,177143.456299999990733,1812.131300000000010,1061.567312489972210,15409.275229158933143,1.540927522915893
1487,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,468,N10026,0.000000000000000,1982,Person,1982-N10026,15.699999999999999,Buffered_Point, ,20070517130645,19820502,buffered_point,JA70003000,0.000000000000000,1771284.000000000000000,157404.426600000006147,1456.730700000000070,1456.579449837583979,157316.488684627955081,15.731648868462797
1488,421,417,435.000000000000000,IDF,xx,2, ,NDT4,IDFxx2,IDF xx 2,Interior Douglas-fir,Very Dry Very Hot,Kootenay, ,Ecosystems with frequent stand-maintaining fires,610516374.256700038909912,271718.731599999999162,610516374.000000000000000,271719.000000000000000,5121914.000000000000000,2,cool,IDFxx2cool,469,N10037,0.000000000000000,1982,Person,1982-N10037,21.300000000000001,mylars, ,20070517130649,19820525,digitised,JA70003000,0.000000000000000,1771285.000000000000000,213847.825799999991432,2302.453399999999874,3499.238933977200759,174640.113959249778418,17.464011395924977
