OID_,FID_BEC_PEM_Purcell,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Purcell,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
949,147,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,3,cool,ESSFdk2cool,116,240,0.000000000000000,1946,Lightning,1946-240,56.299999999999997,linens, ,20070517130605,19460809,digitised,JA70003000,0.000000000000000,1765773.000000000000000,563131.884599999990314,3920.093100000000049,858.173835180964943,40883.200597891584039,4.088320059789159
950,147,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,3,cool,ESSFdk2cool,149,N00136,0.000000000000000,1951,Lightning,1951-N00136,1088.099999999999909,mylars, ,20070517130639,19510723,digitised,JA70003000,0.000000000000000,1766575.000000000000000,10881657.592900000512600,20940.071400000000722,5085.866265865734022,440614.269478461705148,44.061426947846172
951,147,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,3,cool,ESSFdk2cool,150,N10502,0.000000000000000,1973,Person,1973-N10502,417.000000000000000,mylars, ,20070517130629,19730908,digitised,JA70003000,0.000000000000000,1770137.000000000000000,4170794.727599999867380,12016.255900000000111,5085.866265865734022,440614.269478461705148,44.061426947846172
952,147,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,3,cool,ESSFdk2cool,153,N00410,0.000000000000000,1966,Person,1966-N00410,340.199999999999989,mylars, ,20070517130632,19660906,digitised,JA70003000,0.000000000000000,1768898.000000000000000,3402100.924199999775738,11203.175499999999374,4192.373890856440084,414306.632320559525397,41.430663232055956
953,147,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,3,cool,ESSFdk2cool,154,N10502,0.000000000000000,1973,Person,1973-N10502,417.000000000000000,mylars, ,20070517130629,19730908,digitised,JA70003000,0.000000000000000,1770137.000000000000000,4170794.727599999867380,12016.255900000000111,4192.373890856440084,414306.632320559525397,41.430663232055956
954,148,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,5,cool,ESSFdk2cool,113,759,0.000000000000000,1925,Lightning,1925-759,258.600000000000023,linens, ,20070517130616,19250809,digitised,JA70003000,0.000000000000000,1759021.000000000000000,2586047.187500000000000,7500.659599999999955,3349.692662776454654,62490.185622434190009,6.249018562243419
955,148,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,5,cool,ESSFdk2cool,114,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,3349.692662776454654,62490.185622434190009,6.249018562243419
956,149,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,6,warm,ESSFdk2warm,153,N00410,0.000000000000000,1966,Person,1966-N00410,340.199999999999989,mylars, ,20070517130632,19660906,digitised,JA70003000,0.000000000000000,1768898.000000000000000,3402100.924199999775738,11203.175499999999374,1750.797985422133252,82515.473597794800298,8.251547359779481
957,149,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,6,warm,ESSFdk2warm,154,N10502,0.000000000000000,1973,Person,1973-N10502,417.000000000000000,mylars, ,20070517130629,19730908,digitised,JA70003000,0.000000000000000,1770137.000000000000000,4170794.727599999867380,12016.255900000000111,1750.797985422133252,82515.473597794800298,8.251547359779481
958,150,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,7,warm,ESSFdk2warm,113,759,0.000000000000000,1925,Lightning,1925-759,258.600000000000023,linens, ,20070517130616,19250809,digitised,JA70003000,0.000000000000000,1759021.000000000000000,2586047.187500000000000,7500.659599999999955,15247.572893399568784,1650640.427539894124493,165.064042753989412
959,150,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,7,warm,ESSFdk2warm,114,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,15247.572893399568784,1650640.427539894124493,165.064042753989412
960,150,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,7,warm,ESSFdk2warm,115,417,0.000000000000000,1927,Lightning,1927-417,480.100000000000023,linens, ,20070517130623,19270816,assumed_shape,JA70003000,0.000000000000000,1759632.000000000000000,4801071.238699999637902,10334.588599999999133,410.748899509595617,4335.782511151128347,0.433578251115113
961,150,666,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,146399768.527200013399124,407387.952500000013970,146399769.000000000000000,407388.000000000000000,5117378.000000000000000,7,warm,ESSFdk2warm,116,240,0.000000000000000,1946,Lightning,1946-240,56.299999999999997,linens, ,20070517130605,19460809,digitised,JA70003000,0.000000000000000,1765773.000000000000000,563131.884599999990314,3920.093100000000049,410.748899509595617,4335.782511151128347,0.433578251115113
962,154,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,3,cool,ESSFdkwcool,113,759,0.000000000000000,1925,Lightning,1925-759,258.600000000000023,linens, ,20070517130616,19250809,digitised,JA70003000,0.000000000000000,1759021.000000000000000,2586047.187500000000000,7500.659599999999955,4255.558039647014994,461579.800571159517858,46.157980057115957
963,154,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,3,cool,ESSFdkwcool,114,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,4255.558039647014994,461579.800571159517858,46.157980057115957
964,154,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,3,cool,ESSFdkwcool,153,N00410,0.000000000000000,1966,Person,1966-N00410,340.199999999999989,mylars, ,20070517130632,19660906,digitised,JA70003000,0.000000000000000,1768898.000000000000000,3402100.924199999775738,11203.175499999999374,116.444136669700924,616.996350964693420,0.061699635096469
965,154,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,3,cool,ESSFdkwcool,154,N10502,0.000000000000000,1973,Person,1973-N10502,417.000000000000000,mylars, ,20070517130629,19730908,digitised,JA70003000,0.000000000000000,1770137.000000000000000,4170794.727599999867380,12016.255900000000111,116.444136669700924,616.996350964693420,0.061699635096469
966,157,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,7,warm,ESSFdkwwarm,113,759,0.000000000000000,1925,Lightning,1925-759,258.600000000000023,linens, ,20070517130616,19250809,digitised,JA70003000,0.000000000000000,1759021.000000000000000,2586047.187500000000000,7500.659599999999955,2546.670730207401903,56433.046160598874849,5.643304616059888
967,157,668,435.000000000000000,ESSF,dkw, , ,NDT3,ESSFdkw,ESSFdkw,Engelmann Spruce -- Subalpine Fir,Dry Cool Woodland, , ,Ecosystems with frequent stand-initiating events,61125925.486299999058247,422118.602499999979045,61125925.000000000000000,422119.000000000000000,5117771.000000000000000,7,warm,ESSFdkwwarm,114,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,2546.670730207401903,56433.046160598874849,5.643304616059888
968,158,669,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,71854510.591700002551079,539940.839299999992363,71854511.000000000000000,539941.000000000000000,5117566.000000000000000,3,cool,ESSFdkpcool,113,759,0.000000000000000,1925,Lightning,1925-759,258.600000000000023,linens, ,20070517130616,19250809,digitised,JA70003000,0.000000000000000,1759021.000000000000000,2586047.187500000000000,7500.659599999999955,1327.428688440177666,51096.688593282051443,5.109668859328205
969,158,669,435.000000000000000,ESSF,dkp, , ,NDT5,ESSFdkp,ESSFdkp,Engelmann Spruce -- Subalpine Fir,Dry Cool Parkland, , ,Alpine Tundra and Subalpine Parkland ecosystems,71854510.591700002551079,539940.839299999992363,71854511.000000000000000,539941.000000000000000,5117566.000000000000000,3,cool,ESSFdkpcool,114,120,0.000000000000000,1933,Lightning,1933-120,9333.899999999999636,linens, ,20070517130600,19330716,digitised,JA70003000,0.000000000000000,1761782.000000000000000,93339015.578500002622604,52036.662100000001374,1327.428688440177666,51096.688593282051443,5.109668859328205
970,245,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,119,437,0.000000000000000,1931,Person,1931-437,18853.400000000001455,linens, ,20070517130647,19310720,digitised,JA70003000,0.000000000000000,1761073.000000000000000,188534523.252799987792969,153882.942000000010012,3936.395989213342091,108016.340967833617469,10.801634096783362
971,245,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,5,cool,IDFxkcool,120,N20039,0.000000000000000,1985,Person,1985-N20039,15538.399999999999636,LFDB, ,20070517130643,19850704,digitised,JA70003000,0.000000000000000,1771693.000000000000000,155384940.472000002861023,84410.800000000002910,3936.395989213342091,108016.340967833617469,10.801634096783362
972,246,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,119,437,0.000000000000000,1931,Person,1931-437,18853.400000000001455,linens, ,20070517130647,19310720,digitised,JA70003000,0.000000000000000,1761073.000000000000000,188534523.252799987792969,153882.942000000010012,400.004125112126019,4999.190912083920921,0.499919091208392
973,246,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,6,warm,IDFxkwarm,120,N20039,0.000000000000000,1985,Person,1985-N20039,15538.399999999999636,LFDB, ,20070517130643,19850704,digitised,JA70003000,0.000000000000000,1771693.000000000000000,155384940.472000002861023,84410.800000000002910,400.004125112126019,4999.190912083920921,0.499919091208392
974,247,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,119,437,0.000000000000000,1931,Person,1931-437,18853.400000000001455,linens, ,20070517130647,19310720,digitised,JA70003000,0.000000000000000,1761073.000000000000000,188534523.252799987792969,153882.942000000010012,4687.836835066043022,112839.655252854689024,11.283965525285469
975,247,741,435.000000000000000,IDF,xk, , ,NDT4,IDFxk,IDF xk,Interior Douglas-fir,Very Dry Cool, , ,Ecosystems with frequent stand-maintaining fires,381160696.818000018596649,241631.006599999993341,381160697.000000000000000,241631.000000000000000,5121908.000000000000000,7,warm,IDFxkwarm,120,N20039,0.000000000000000,1985,Person,1985-N20039,15538.399999999999636,LFDB, ,20070517130643,19850704,digitised,JA70003000,0.000000000000000,1771693.000000000000000,155384940.472000002861023,84410.800000000002910,4687.836835066043022,112839.655252854689024,11.283965525285469
976,253,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,3,cool,ESSFdk2cool,109,127,0.000000000000000,1921,Lightning,1921-127,215.400000000000006,linens, ,20070517130618,19210801,digitised,JA70003000,0.000000000000000,1756657.000000000000000,2154265.239599999971688,7389.737000000000080,3434.852472140024020,96400.026639357049135,9.640002663935705
977,253,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,3,cool,ESSFdk2cool,110,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,3434.852472140024020,96400.026639357049135,9.640002663935705
978,253,760,435.000000000000000,ESSF,dk,2, ,NDT3,ESSFdk2,ESSFdk 2,Engelmann Spruce -- Subalpine Fir,Dry Cool,Columbia, ,Ecosystems with frequent stand-initiating events,39890853.925899997353554,124740.167799999995623,39890854.000000000000000,124740.000000000000000,5117369.000000000000000,3,cool,ESSFdk2cool,135,454,0.000000000000000,1934,Lightning,1934-454,12614.399999999999636,linens, ,20070517130647,19340814,digitised,JA70003000,0.000000000000000,1762474.000000000000000,126144545.877100005745888,88320.283899999994901,17333.298756202286313,510667.096676986431703,51.066709667698646
